RmsStationId,NodeId,TenantId,TagId,LogType,LogSubType,MobileNumber,LogIntValue,LogFloatValue,ServerTime,LogTime
3920,90,0,0,6,1,0,0,53.96895981,1/1/2026 0:00,1/1/2026 0:00
5173,39,0,0,6,1,0,0,53.74673462,1/1/2026 0:00,1/1/2026 0:00
7374,39,0,0,6,1,0,0,54.00070572,1/1/2026 0:00,1/1/2026 0:03
228,45,7,0,1,2,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
723,46,7,0,1,2,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
5685,40,0,0,1,2,1767204008,2,0,1/1/2026 0:00,1/1/2026 0:04
6974,45,0,0,1,2,1767204008,2,0,1/1/2026 0:00,1/1/2026 0:00
7557,30,9,0,1,2,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
1144,27,7,0,2,1,1767176997,0,0.818727553,1/1/2026 0:00,1/1/2026 0:00
4163,27,9,0,2,1,1767166198,0,0.695174456,1/1/2026 0:00,1/1/2027 0:00
4762,27,7,0,2,1,1767153590,0,1.575403214,1/1/2026 0:00,1/1/2026 0:00
7421,27,7,0,2,1,1766971686,0,0.943571508,1/1/2026 0:00,1/1/2026 0:00
53,27,7,0,2,2,1767087805,0,2167.624756,1/1/2026 10:00,1/1/2026 0:00
906,27,7,0,2,2,1767096312,0,1502.216431,1/1/2026 0:00,1/1/2026 0:00
2349,27,9,0,2,2,1767180005,0,1782.947266,1/1/2026 0:00,1/1/2026 0:00
2572,27,8,0,2,2,1767185647,0,3053.865967,1/1/2026 0:00,1/1/2026 0:00
53,27,7,0,2,3,1767087805,0,39.82460403,1/1/2026 0:00,1/1/2026 0:00
906,27,7,0,2,3,1767096312,0,27.78578949,1/1/2026 10:00,1/1/2026 0:00
2349,27,9,0,2,3,1767180005,0,32.58607483,1/1/2026 0:00,1/1/2026 0:00
2572,27,8,0,2,3,1767185647,0,56.48591995,1/1/2026 0:00,1/1/2026 0:00
423,27,7,0,2,4,1767204002,2,2803,1/1/2026 0:00,1/1/2026 0:03
574,27,8,0,2,4,1767203466,2,1974,1/1/2026 0:00,1/1/2026 0:00
580,27,7,0,2,4,1767204006,2,2645,1/1/2026 0:00,1/1/2026 0:00
2462,27,9,0,2,4,1767204000,2,0,1/1/2026 10:00,1/1/2026 0:00
2618,27,9,0,2,4,1767203837,2,92400,1/1/2026 0:00,1/1/2026 0:00
2698,89,25,0,2,4,1767204002,2,1970,1/1/2026 0:00,1/1/2026 0:00
2998,27,9,0,2,4,1767203775,2,1744,1/1/2026 0:00,1/1/2026 0:00
4106,27,9,0,2,4,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
4796,27,7,0,2,4,1767203996,2,0,1/1/2026 0:00,1/1/2026 0:00
5039,27,7,0,2,4,1767203968,2,0,1/1/2026 0:00,1/1/2026 0:03
5742,27,7,0,2,4,1767204006,2,0,1/1/2026 0:00,1/1/2026 0:03
6377,27,7,0,2,4,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
6766,27,9,0,2,4,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
423,27,7,0,2,6,1767204002,0,0.007632377,1/1/2026 0:00,1/1/2026 0:03
574,27,8,0,2,6,1767203466,0,0.33414945,1/1/2026 0:00,1/1/2026 0:00
580,27,7,0,2,6,1767204006,0,0.004586762,1/1/2026 0:00,1/1/2026 0:00
2462,27,9,0,2,6,1767204000,0,0.007926268,1/1/2026 0:00,1/1/2026 0:00
2618,27,9,0,2,6,1767203837,0,0.105964877,1/1/2026 0:00,1/1/2026 0:00
2698,89,25,0,2,6,1767204002,0,0.005480098,1/1/2026 0:00,1/1/2026 0:00
2998,27,9,0,2,6,1767203775,0,0.139929116,1/1/2026 10:00,1/1/2026 0:00
4796,27,7,0,2,6,1767203996,0,0.013208663,1/1/2026 0:00,1/1/2026 0:00
5039,27,7,0,2,6,1767203968,0,0.036299963,1/1/2026 0:00,1/1/2026 0:03
5742,27,7,0,2,6,1767204006,0,0.005797227,1/1/2026 0:00,1/1/2026 0:03
423,27,7,0,2,7,1767204002,0,4.61E-05,1/1/2026 0:00,1/1/2026 0:03
574,27,8,0,2,7,1767203466,0,0.034342945,1/1/2026 0:00,1/1/2026 0:00
580,27,7,0,2,7,1767204006,0,0,1/1/2026 0:00,1/1/2026 0:00
2462,27,9,0,2,7,1767204000,0,8.97E-05,1/1/2026 0:00,1/1/2026 0:00
2618,27,9,0,2,7,1767203837,0,0.009484834,1/1/2026 0:00,1/1/2026 0:00
2698,89,25,0,2,7,1767204002,0,8.91E-05,1/1/2026 10:00,1/1/2026 0:00
2998,27,9,0,2,7,1767203775,0,0.010553412,1/1/2026 0:00,1/1/2026 0:00
4796,27,7,0,2,7,1767203996,0,0.000406667,1/1/2026 0:00,1/1/2026 0:00
5039,27,7,0,2,7,1767203968,0,0.000377276,1/1/2026 10:03,1/1/2026 0:03
5742,27,7,0,2,7,1767204006,0,0,1/1/2026 0:00,1/1/2026 0:03
7557,27,9,0,2,8,1767204012,3,0,1/1/2026 0:00,1/1/2026 0:00
1559,42,0,0,4,1,0,0,29.12659264,1/1/2026 0:00,1/1/2026 0:00
1985,42,0,0,4,1,0,0,24.26812172,1/1/2026 0:00,1/1/2027 0:00
2925,42,0,0,4,1,0,0,23.90346909,1/1/2026 0:00,1/1/2026 0:00
5545,42,0,0,4,1,0,0,27.96828079,1/1/2026 0:00,1/1/2026 0:00
6528,42,0,0,4,1,0,0,30.75680733,1/1/2026 0:00,1/1/2026 0:00
6630,42,0,0,4,1,0,0,31.51828766,1/1/2026 0:00,1/1/2026 0:00
1559,35,0,0,5,1,0,0,1908.137512,1/1/2026 0:00,1/1/2026 0:00
1985,35,0,0,5,1,0,0,53.92507935,1/1/2026 0:00,1/1/2026 0:00
2925,35,0,0,5,1,0,0,49.16433716,1/1/2026 0:00,1/1/2026 0:00
5545,35,0,0,5,1,0,0,40.90933228,1/1/2026 0:00,1/1/2026 0:00
6528,35,0,0,5,1,0,0,37.18618774,1/1/2026 0:00,1/1/2026 0:00
6630,35,0,0,5,1,0,0,39.36056519,1/1/2026 0:00,1/1/2026 0:00
7316,39,0,0,6,1,0,0,53.90546799,1/1/2026 0:00,1/1/2026 0:03
3962,45,0,0,1,2,1767204013,3,0,1/1/2026 0:00,1/1/2027 0:00
331,27,7,0,2,1,1767154300,0,1.248363972,1/1/2026 0:00,1/1/2026 0:00
1357,27,7,0,2,1,1767135576,0,1.271321654,1/1/2026 0:00,1/1/2026 0:00
1995,27,7,0,2,1,1767176996,0,1.632588983,1/1/2026 0:00,1/1/2026 0:00
331,27,7,0,2,2,1767154300,0,133038.269,1/1/2026 0:00,1/1/2026 0:00
3128,27,8,0,2,2,1767066760,0,5509.100098,1/1/2026 0:00,1/1/2026 0:00
331,27,7,0,2,3,1767154300,0,49.37438202,1/1/2026 0:00,1/1/2026 0:00
3128,27,8,0,2,3,1767066760,0,104.006218,1/1/2026 0:00,1/1/2026 0:00
1191,27,8,0,2,4,1767204013,3,2133,1/1/2026 10:00,1/1/2026 0:00
1217,27,8,0,2,4,1767204013,3,3154,1/1/2026 0:00,1/1/2026 0:00
1493,27,8,0,2,4,1767203971,2,1729,1/1/2026 0:00,1/1/2026 0:03
2289,27,8,0,2,4,1767203658,2,1519,1/1/2026 10:00,1/1/2026 0:00
2740,27,8,0,2,4,1767203994,2,1829,1/1/2026 0:00,1/1/2026 0:00
4141,27,7,0,2,4,1767204013,3,0,1/1/2026 0:00,1/1/2026 0:00
5971,27,9,0,2,4,1767204013,3,0,1/1/2026 0:00,1/1/2026 0:00
6163,27,9,0,2,4,1767204013,3,0,1/1/2026 0:00,1/1/2026 0:00
6461,27,8,0,2,4,1767203666,2,0,1/1/2026 0:00,1/1/2026 0:00
1493,27,8,0,2,6,1767203971,0,0.024688412,1/1/2026 0:00,1/1/2026 0:03
2289,27,8,0,2,6,1767203658,0,0.21381174,1/1/2026 0:00,1/1/2026 0:00
2740,27,8,0,2,6,1767203994,0,0.010213748,1/1/2026 0:00,1/1/2026 0:00
3128,27,8,0,2,6,1758444858,0,2.752690077,1/1/2026 0:00,1/1/2026 0:00
6461,27,8,0,2,6,1767203666,0,0.203281343,1/1/2026 0:00,1/1/2026 0:00
1493,27,8,0,2,7,1767203971,0,0.001844794,1/1/2026 0:00,1/1/2026 0:03
2289,27,8,0,2,7,1767203658,0,0.018885007,1/1/2026 0:00,1/1/2026 0:00
2740,27,8,0,2,7,1767203994,0,0.000166265,1/1/2026 0:00,1/1/2026 0:00
3128,27,8,0,2,7,1758444858,0,1.752134442,1/1/2026 0:00,1/1/2026 0:00
6461,27,8,0,2,7,1767203666,0,0.012636407,1/1/2026 0:00,1/1/2026 0:00
297,42,0,0,4,1,0,0,26.08066368,1/1/2026 0:00,1/1/2026 0:00
5145,42,0,0,4,1,0,0,33.00907898,1/1/2026 0:00,1/1/2026 0:00
6619,42,0,0,4,1,0,0,22.95966148,1/1/2026 0:00,1/1/2026 0:00
297,35,0,0,5,1,0,0,49.53817749,1/1/2026 10:00,1/1/2026 0:00
5145,35,0,0,5,1,0,0,36.59872437,1/1/2026 0:00,1/1/2026 0:00
6619,35,0,0,5,1,0,0,58.04495239,1/1/2026 0:00,1/1/2026 0:00
698,39,0,0,6,1,0,0,53.9372139,1/1/2026 0:00,1/1/2026 0:00
820,39,0,0,6,1,0,0,52.68322754,1/1/2026 0:00,1/1/2026 0:00
4127,39,0,0,6,1,0,0,53.9372139,1/1/2026 0:00,1/1/2026 0:00
5238,39,0,0,6,1,0,0,53.69911575,1/1/2026 0:00,1/1/2026 0:03
6751,39,0,0,6,1,0,0,53.96895981,1/1/2026 0:00,1/1/2026 0:00
1826,30,9,0,1,2,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
4195,40,0,0,1,2,1767204006,2,0,1/1/2026 0:00,1/1/2026 0:03
4206,45,0,0,1,2,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:04
4347,30,7,0,1,2,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
4957,45,0,0,1,2,1767203941,2,0,1/1/2026 0:00,1/1/2026 0:00
5366,45,0,0,1,2,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
6162,26,0,0,1,2,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
7345,45,0,0,1,2,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
1380,27,7,0,2,1,1767043723,0,1.171469331,1/1/2026 0:00,1/1/2026 0:00
1405,27,8,0,2,1,1767158990,0,1.033634663,1/1/2026 0:00,1/1/2026 0:00
1734,27,7,0,2,1,1767171597,0,0.421351641,1/1/2026 0:00,1/1/2026 0:00
3216,89,25,0,2,1,1767180602,0,1.510879636,1/1/2026 0:00,1/1/2026 0:00
5271,27,7,0,2,1,1767158993,0,1.635915637,1/1/2026 0:00,1/1/2026 0:00
244,27,7,0,2,2,1766965779,0,1652.454102,1/1/2026 0:00,1/1/2026 0:00
2718,89,25,0,2,2,1766915055,0,1363.128906,1/1/2026 0:00,1/1/2026 0:00
2966,89,25,0,2,2,1767191359,0,61838.15918,1/1/2026 0:00,1/1/2026 0:00
6146,27,8,0,2,2,1767167334,0,1894.015625,1/1/2026 0:00,1/1/2026 0:00
244,27,7,0,2,3,1766965779,0,30.5288105,1/1/2026 0:00,1/1/2026 0:00
2718,89,25,0,2,3,1766915055,0,25.22055626,1/1/2026 0:00,1/1/2026 0:00
2966,89,25,0,2,3,1767191359,0,22.17275429,1/1/2026 0:00,1/1/2026 0:00
6146,27,8,0,2,3,1767167334,0,35.354496,1/1/2026 0:00,1/1/2026 0:00
488,27,8,0,2,4,1767204014,3,2029,1/1/2026 0:00,1/1/2026 0:00
884,27,7,0,2,4,1767204014,3,3330,1/1/2026 0:00,1/1/2026 0:00
1229,27,7,0,2,4,1767204014,3,3050,1/1/2026 0:00,1/1/2026 0:00
2060,27,9,0,2,4,1767203999,2,1937,1/1/2026 0:00,1/1/2026 0:00
3367,89,25,0,2,4,1767204014,3,121300,1/1/2026 0:00,1/1/2026 0:00
3876,89,25,0,2,4,1767204014,3,2146,1/1/2026 0:00,1/1/2026 0:00
5148,27,7,0,2,4,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
6394,27,7,0,2,4,1767203518,2,0,1/1/2026 0:00,1/1/2026 0:03
6791,27,8,0,2,4,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
2060,27,9,0,2,6,1767203999,0,0.008277998,1/1/2026 0:00,1/1/2026 0:00
2772,89,25,0,2,6,1767146386,0,2.042715549,1/1/2026 0:00,1/1/2026 0:00
6394,27,7,0,2,6,1767203518,0,0.494536132,1/1/2026 0:00,1/1/2026 0:03
2060,27,9,0,2,7,1767203999,0,0.000194127,1/1/2026 0:00,1/1/2026 0:00
2772,89,25,0,2,7,1767146386,0,1.042159915,1/1/2026 10:00,1/1/2026 0:00
6394,27,7,0,2,7,1767203518,0,0.045466397,1/1/2026 0:00,1/1/2026 0:03
1826,27,9,0,2,8,1767204014,3,9,1/1/2026 0:00,1/1/2026 0:00
4347,27,7,0,2,8,1767204014,3,0,1/1/2026 0:00,1/1/2026 0:00
206,42,0,0,4,1,0,0,28.47236061,1/1/2026 0:00,1/1/2026 0:03
206,35,0,0,5,1,0,0,40.39053345,1/1/2026 10:03,1/1/2026 0:03
2631,39,0,0,6,1,0,0,53.03244019,1/1/2026 0:00,1/1/2026 0:00
4405,39,0,0,6,1,0,0,53.9372139,1/1/2026 0:00,1/1/2027 0:03
4746,39,0,0,6,1,0,0,53.41339874,1/1/2026 0:00,1/1/2026 0:03
5645,39,0,0,6,1,0,0,53.71498871,1/1/2026 0:00,1/1/2026 0:00
1039,26,0,0,1,2,1767204015,3,0,1/1/2026 0:00,1/1/2027 0:00
6268,45,0,0,1,2,1767204015,3,0,1/1/2026 0:00,1/1/2026 0:03
3873,27,9,0,2,1,1767158989,0,0.80601722,1/1/2026 0:00,1/1/2026 0:00
4506,27,7,0,2,1,1766280142,0,1.171172619,1/1/2026 0:00,1/1/2026 0:03
1454,27,8,0,2,2,1767191153,0,1514.130005,1/1/2026 0:00,1/1/2026 0:00
2553,27,9,0,2,2,1767174350,0,1725.963501,1/1/2026 10:00,1/1/2026 0:00
3910,27,7,0,2,2,1767154754,0,2209.938965,1/1/2026 0:00,1/1/2026 0:00
4230,27,7,0,2,2,1767006035,0,3875.934814,1/1/2026 0:00,1/1/2026 0:00
4351,27,7,0,2,2,1767179930,0,1758.012573,1/1/2026 0:00,1/1/2027 0:00
6655,27,7,0,2,2,1767183159,0,5429.855957,1/1/2026 0:00,1/1/2027 0:00
1454,27,8,0,2,3,1767191153,0,28.01437378,1/1/2026 0:00,1/1/2026 0:00
2553,27,9,0,2,3,1767174350,0,1592.476177,1/1/2026 0:00,1/1/2026 0:00
3910,27,7,0,2,3,1767154754,0,41.06912231,1/1/2026 0:00,1/1/2026 0:00
4230,27,7,0,2,3,1767006035,0,72.02970886,1/1/2026 0:00,1/1/2026 0:00
4351,27,7,0,2,3,1767179930,0,32.20510101,1/1/2026 0:00,1/1/2026 0:00
6655,27,7,0,2,3,1767183159,0,104.006218,1/1/2026 0:00,1/1/2026 0:00
489,27,8,0,2,4,1767204015,3,3831,1/1/2026 0:00,1/1/2027 0:00
2015,27,7,0,2,4,1767203550,2,0,1/1/2026 0:00,1/1/2026 0:03
3077,27,9,0,2,4,1767204015,3,3186,1/1/2026 0:00,1/1/2026 0:00
3534,89,25,0,2,4,1767204015,3,2097,1/1/2026 0:00,1/1/2026 0:00
5329,27,7,0,2,4,1767204015,3,0,1/1/2026 0:00,1/1/2026 0:00
6715,27,9,0,2,4,1767204015,3,0,1/1/2026 0:00,1/1/2026 0:00
6970,27,7,0,2,4,1767204015,3,0,1/1/2026 10:03,1/1/2026 0:03
7218,27,9,0,2,4,1767204015,3,0,1/1/2026 0:00,1/1/2026 0:00
7285,27,9,0,2,4,1767204015,3,0,1/1/2026 0:00,1/1/2026 0:00
2015,27,7,0,2,6,1767203550,0,0.441944838,1/1/2026 0:00,1/1/2026 0:03
6655,27,7,0,2,6,1758113768,0,2.716676235,1/1/2026 0:00,1/1/2026 0:00
2015,27,7,0,2,7,1767203550,0,0.055020947,1/1/2026 0:00,1/1/2026 0:03
6655,27,7,0,2,7,1758113768,0,1.215842843,1/1/2026 0:00,1/1/2026 0:00
697,42,0,0,4,1,0,0,26.59546852,1/1/2026 0:00,1/1/2026 0:05
2619,42,0,0,4,1,0,0,25.65166092,1/1/2026 0:00,1/1/2026 0:00
3168,92,0,0,4,1,0,0,26.60619354,1/1/2026 0:00,1/1/2026 0:00
4712,42,0,0,4,1,0,0,25.28700638,1/1/2026 0:00,1/1/2026 0:04
697,35,0,0,5,1,0,0,42.87008667,1/1/2026 0:00,1/1/2026 0:05
2270,35,0,0,5,1,0,0,63.76699829,1/1/2026 0:00,1/1/2026 0:00
2619,35,0,0,5,1,0,0,46.92892456,1/1/2026 0:00,1/1/2026 0:00
3168,91,0,0,5,1,0,0,46.89077759,1/1/2026 0:00,1/1/2026 0:00
4712,35,0,0,5,1,0,0,51.43026733,1/1/2026 0:00,1/1/2026 0:04
315,45,7,0,1,2,1767203894,2,0,1/1/2026 0:00,1/1/2026 0:00
2104,36,0,0,1,2,1767197356,2,0,1/1/2026 0:00,1/1/2026 0:03
2741,26,0,0,1,2,1767204001,2,0,1/1/2026 0:00,1/1/2026 0:00
5211,43,0,0,1,2,1767204016,3,0,1/1/2026 0:00,1/1/2026 0:03
216,27,7,0,2,1,1767167997,0,0.94566828,1/1/2026 0:00,1/1/2026 0:00
588,27,8,0,2,1,1767200412,0,0.894341946,1/1/2026 0:00,1/1/2026 0:00
2104,27,8,0,2,1,1767197356,0,0.656438589,1/1/2026 0:00,1/1/2026 0:03
4888,27,7,0,2,1,1767094163,0,1.230116487,1/1/2026 0:00,1/1/2026 0:04
7273,27,9,0,2,1,1767155391,0,0.775472343,1/1/2026 0:00,1/1/2026 0:00
2913,27,7,0,2,2,1766201075,0,1749.895508,1/1/2026 0:00,1/1/2026 0:00
3228,27,7,0,2,2,1767160739,0,553.8265991,1/1/2026 0:00,1/1/2026 0:00
5177,27,9,0,2,2,1767164620,0,1718.789795,1/1/2026 0:00,1/1/2026 0:00
7257,27,9,0,2,2,1767084256,0,2301.442627,1/1/2026 0:00,1/1/2026 0:03
2913,27,7,0,2,3,1766201075,0,32.35749054,1/1/2026 0:00,1/1/2026 0:00
3228,27,7,0,2,3,1767160739,0,10.36252499,1/1/2026 0:00,1/1/2026 0:00
5177,27,9,0,2,3,1767164620,0,31.95111847,1/1/2026 0:00,1/1/2026 0:00
7257,27,9,0,2,3,1767084256,0,42.64382172,1/1/2026 0:00,1/1/2027 0:03
878,27,7,0,2,4,1767203997,2,0,1/1/2026 0:00,1/1/2026 0:00
1961,27,7,0,2,4,1767203958,2,2771,1/1/2026 0:00,1/1/2026 0:05
2562,27,9,0,2,4,1767203976,2,1797,1/1/2026 0:00,1/1/2026 0:03
3139,89,25,0,2,4,1767204016,3,2444,1/1/2026 0:00,1/1/2026 0:00
4493,27,7,0,2,4,1767204016,3,0,1/1/2026 0:00,1/1/2026 0:00
4733,27,7,0,2,4,1767204016,3,0,1/1/2026 10:00,1/1/2026 0:00
4863,27,7,0,2,4,1767203976,2,0,1/1/2026 0:00,1/1/2027 0:03
6335,27,7,0,2,4,1767203930,2,0,1/1/2026 0:00,1/1/2026 0:00
6992,27,7,0,2,4,1767204016,3,0,1/1/2026 0:00,1/1/2026 0:03
7509,27,9,0,2,4,1767203898,2,0,1/1/2026 0:00,1/1/2026 0:00
878,27,7,0,2,6,1767203997,0,0.016374307,1/1/2026 0:00,1/1/2026 0:00
1961,27,7,0,2,6,1767203958,0,0.052268229,1/1/2026 0:00,1/1/2026 0:05
2562,27,9,0,2,6,1767203976,0,0.023922924,1/1/2026 0:00,1/1/2026 0:03
4863,27,7,0,2,6,1767203976,0,0.033073034,1/1/2026 0:00,1/1/2026 0:03
6335,27,7,0,2,6,1767203930,0,0.09615209,1/1/2026 0:00,1/1/2026 0:00
7509,27,9,0,2,6,1767203898,0,3.277057037,1/1/2026 0:00,1/1/2026 0:00
878,27,7,0,2,7,1767203997,0,0.000966953,1/1/2026 0:00,1/1/2026 0:00
1961,27,7,0,2,7,1767203958,0,0.233121333,1/1/2026 0:00,1/1/2026 0:05
2562,27,9,0,2,7,1767203976,0,0.002130435,1/1/2026 0:00,1/1/2026 0:03
4863,27,7,0,2,7,1767203976,0,0.000496723,1/1/2026 0:00,1/1/2026 0:03
6335,27,7,0,2,7,1767203930,0,0.004223975,1/1/2026 0:00,1/1/2026 0:00
7509,27,9,0,2,7,1767203898,0,0.003475261,1/1/2026 0:00,1/1/2026 0:00
2270,42,0,0,4,1,0,0,21.96222687,1/1/2026 0:00,1/1/2026 0:00
2340,42,0,0,4,1,0,0,24.8043766,1/1/2026 10:00,1/1/2026 0:00
5176,42,0,0,4,1,0,0,30.1025753,1/1/2026 0:00,1/1/2026 0:00
2340,35,0,0,5,1,0,0,54.10055542,1/1/2026 0:00,1/1/2026 0:00
3554,91,0,0,5,1,0,0,48.23355103,1/1/2026 0:00,1/1/2027 0:00
5176,35,0,0,5,1,0,0,1852.824402,1/1/2026 0:00,1/1/2026 0:00
6631,35,0,0,5,1,0,0,27.70285034,1/1/2026 0:00,1/1/2026 0:04
1559,39,0,0,6,1,0,0,55.27056503,1/1/2026 0:00,1/1/2026 0:05
3836,90,0,0,6,1,0,0,54.14356613,1/1/2026 0:00,1/1/2026 0:00
5545,39,0,0,6,1,0,0,53.85784912,1/1/2026 10:03,1/1/2026 0:03
5453,45,0,0,1,2,1767204017,3,0,1/1/2026 0:00,1/1/2026 0:00
1480,27,8,0,2,1,1767177003,0,0.717455268,1/1/2026 0:00,1/1/2026 0:03
2144,27,8,0,2,1,1767067146,0,1.061211824,1/1/2026 10:00,1/1/2026 0:00
2784,27,8,0,2,1,1767068944,0,0.704065979,1/1/2026 0:00,1/1/2026 0:00
3498,89,25,0,2,1,1767137385,0,0.782186627,1/1/2026 0:00,1/1/2026 0:00
7074,27,7,0,2,1,1767157196,0,0.87122035,1/1/2026 0:00,1/1/2026 0:03
540,27,8,0,2,2,1766920885,0,3284.131104,1/1/2026 10:00,1/1/2026 0:00
2356,27,9,0,2,2,1767151554,0,2104.899658,1/1/2026 0:00,1/1/2026 0:00
5439,27,7,0,2,2,1767096388,0,175948.9746,1/1/2026 0:00,1/1/2026 0:00
6656,27,8,0,2,2,1766974304,0,1410.018433,1/1/2026 0:00,1/1/2026 0:00
540,27,8,0,2,3,1766920885,0,65.80711365,1/1/2026 10:00,1/1/2026 0:00
2356,27,9,0,2,3,1767151554,0,41.2977066,1/1/2026 0:00,1/1/2026 0:00
6656,27,8,0,2,3,1766974304,0,26.82065201,1/1/2026 10:00,1/1/2026 0:00
897,27,8,0,2,4,1767204017,3,2082,1/1/2026 0:00,1/1/2026 0:00
5237,27,7,0,2,4,1767204017,3,0,1/1/2026 0:00,1/1/2026 0:00
7206,27,9,0,2,4,1767204017,3,0,1/1/2026 0:00,1/1/2026 0:00
2832,123,0,0,4,1,0,0,22.23035431,1/1/2026 0:00,1/1/2026 0:00
3043,42,0,0,4,1,0,0,28.31148529,1/1/2026 0:00,1/1/2026 0:03
3554,92,0,0,4,1,0,0,23.3135891,1/1/2026 0:00,1/1/2026 0:00
5650,42,0,0,4,1,0,0,26.79924583,1/1/2026 0:00,1/1/2026 0:04
6625,42,0,0,4,1,0,0,23.87129402,1/1/2026 0:00,1/1/2026 0:00
6631,42,0,0,4,1,0,0,36.15153122,1/1/2026 0:00,1/1/2026 0:04
2832,120,0,0,5,1,0,0,77.0039978,1/1/2026 0:00,1/1/2026 0:00
3043,35,0,0,5,1,0,0,2277.400208,1/1/2026 0:00,1/1/2026 0:03
5650,35,0,0,5,1,0,0,52.46786499,1/1/2026 0:00,1/1/2026 0:04
6625,35,0,0,5,1,0,0,57.54904175,1/1/2026 0:00,1/1/2026 0:00
1985,39,0,0,6,1,0,0,54.57214355,1/1/2026 0:00,1/1/2026 0:00
2925,39,0,0,6,1,0,0,53.54038239,1/1/2026 0:00,1/1/2026 0:00
5145,39,0,0,6,1,0,0,52.3022728,1/1/2026 0:00,1/1/2026 0:00
6528,39,0,0,6,1,0,0,53.8260994,1/1/2026 0:00,1/1/2026 0:00
6630,39,0,0,6,1,0,0,52.66735458,1/1/2026 0:00,1/1/2026 0:00
315,45,7,0,1,2,1767204018,3,0,1/1/2026 0:00,1/1/2026 0:00
361,46,7,0,1,2,1767203986,2,0,1/1/2026 0:00,1/1/2026 0:03
3138,95,25,0,1,2,1767204018,3,0,1/1/2026 0:00,1/1/2026 0:00
3728,104,0,0,1,2,1767204010,2,0,1/1/2026 0:00,1/1/2026 0:00
5447,40,0,0,1,2,1767204010,2,0,1/1/2026 0:00,1/1/2026 0:00
1512,27,8,0,2,1,1767178799,0,0.697260559,1/1/2026 0:00,1/1/2026 0:04
1520,27,8,0,2,1,1767067146,0,0.863544226,1/1/2026 0:00,1/1/2026 0:05
5311,27,7,0,2,1,1766899663,0,0.712876499,1/1/2026 0:00,1/1/2026 0:00
2270,27,9,0,2,2,1767179272,0,976.3928833,1/1/2026 0:00,1/1/2026 0:00
4620,27,7,0,2,2,1767193399,0,2018.181274,1/1/2026 0:00,1/1/2026 0:00
5750,27,7,0,2,2,1767036084,0,1785.951172,1/1/2026 0:00,1/1/2026 0:00
2270,27,9,0,2,3,1767179272,0,906.7209244,1/1/2026 0:00,1/1/2026 0:00
4620,27,7,0,2,3,1767193399,0,37.53875351,1/1/2026 0:00,1/1/2026 0:00
5750,27,7,0,2,3,1767036084,0,33.17023849,1/1/2026 0:00,1/1/2026 0:00
403,27,8,0,2,4,1767204018,3,0,1/1/2026 0:00,1/1/2026 0:00
1528,27,8,0,2,4,1767204011,2,1951,1/1/2026 0:00,1/1/2027 0:08
2324,27,8,0,2,4,1767203993,2,1990,1/1/2026 0:00,1/1/2026 0:00
2368,27,7,0,2,4,1767204018,3,3676,1/1/2026 0:00,1/1/2026 0:00
2425,27,8,0,2,4,1767204018,3,3042,1/1/2026 0:00,1/1/2026 0:00
2489,27,8,0,2,4,1767203974,2,1960,1/1/2026 0:00,1/1/2026 0:00
3382,89,25,0,2,4,1767204018,3,2269,1/1/2026 0:00,1/1/2026 0:00
5828,27,8,0,2,4,1767204018,3,0,1/1/2026 0:00,1/1/2026 0:00
6364,27,7,0,2,4,1767204018,3,0,1/1/2026 0:00,1/1/2026 0:00
7158,27,9,0,2,4,1767204018,3,0,1/1/2026 0:00,1/1/2026 0:00
1528,27,8,0,2,6,1767204011,0,0.003819569,1/1/2026 0:00,1/1/2027 0:08
2324,27,8,0,2,6,1767203993,0,0.013664057,1/1/2026 0:00,1/1/2026 0:00
2489,27,8,0,2,6,1767203974,0,0.026265671,1/1/2026 0:00,1/1/2026 0:00
1528,27,8,0,2,7,1767204011,0,2.56E-05,1/1/2026 0:00,1/1/2026 0:08
2324,27,8,0,2,7,1767203993,0,0.000393247,1/1/2026 0:00,1/1/2026 0:00
2489,27,8,0,2,7,1767203974,0,0.001979827,1/1/2026 0:00,1/1/2026 0:00
3138,89,25,0,2,8,1767204018,3,4,1/1/2026 0:00,1/1/2026 0:00
573,42,0,0,4,1,0,0,21.95150185,1/1/2026 0:00,1/1/2026 0:00
3014,92,0,0,4,1,0,0,31.60408974,1/1/2026 0:00,1/1/2026 0:00
7356,42,0,0,4,1,0,0,28.77266312,1/1/2026 0:00,1/1/2026 0:00
573,35,0,0,5,1,0,0,64.43838501,1/1/2026 0:00,1/1/2026 0:00
3014,91,0,0,5,1,0,0,39.07827759,1/1/2026 0:00,1/1/2026 0:00
